group,combo_type,combination,products,slope,r2
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MORNING_BREATH,-0.00013259364243288184,0.024900910445570246
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MORNING_BREATH,0.0009913549569870615,0.536843107358316
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_MORNING_BREATH-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MORNING_BREATH,-0.0002209175691710194,0.04795849625315061
OXYGEN,triple_B+C-A,SHAKE_EVENING_BREATH+SHAKE_MORNING_BREATH-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MORNING_BREATH,-0.0009030310302489233,0.6539375902426422
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_GARLIC+SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.0011677393626719327,0.5946067540180286
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_GARLIC-SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.0015786950565218833,0.7125785431243798
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_MINT-SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,-0.0008082576687058418,0.5096423912417138
OXYGEN,triple_B+C-A,SHAKE_GARLIC+SHAKE_MINT-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.00039730197485589113,0.19074184508856126
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_GARLIC+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,0.0008112429098869364,0.3547804880194395
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_GARLIC-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,0.0019351915093068794,0.854286942751055
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_MORNING_BREATH-SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,-0.0011647541214908378,0.7270361707339354
OXYGEN,triple_B+C-A,SHAKE_GARLIC+SHAKE_MORNING_BREATH-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,4.08055220708951e-05,0.002408774024793581
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_MINT+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.0003822334527269258,0.14344695303566452
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_MINT-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,0.0007417151466930167,0.4333784711637745
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_MORNING_BREATH-SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,2.8722241123024722e-05,0.0008527649232705474
OXYGEN,triple_B+C-A,SHAKE_MINT+SHAKE_MORNING_BREATH-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.0011526708405429676,0.6417087004765133
OXYGEN,triple_sum,SHAKE_EVENING_BREATH+SHAKE_GARLIC+SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.0008266826321329806,0.6501555348044173
OXYGEN,triple_A+B-C,SHAKE_EVENING_BREATH+SHAKE_GARLIC-SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.0012376383259829315,0.6927272347827954
OXYGEN,triple_A+C-B,SHAKE_EVENING_BREATH+SHAKE_MINT-SHAKE_GARLIC,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,-0.0011493143992447937,0.6125485672705764
OXYGEN,triple_B+C-A,SHAKE_GARLIC+SHAKE_MINT-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT,0.0007383587053948431,0.328823092390238
OXYGEN,triple_sum,SHAKE_EVENING_BREATH+SHAKE_GARLIC+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,0.00047018617934798453,0.31339916710346666
OXYGEN,triple_A+B-C,SHAKE_EVENING_BREATH+SHAKE_GARLIC-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,0.001594134778767927,0.8457393437001883
OXYGEN,triple_A+C-B,SHAKE_EVENING_BREATH+SHAKE_MORNING_BREATH-SHAKE_GARLIC,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,-0.0015058108520297896,0.8003237474913194
OXYGEN,triple_B+C-A,SHAKE_GARLIC+SHAKE_MORNING_BREATH-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MORNING_BREATH,0.0003818622526098469,0.10203698467819704
OXYGEN,triple_sum,SHAKE_EVENING_BREATH+SHAKE_MINT+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.0007232901832658778,0.5510248218200772
OXYGEN,triple_A+B-C,SHAKE_EVENING_BREATH+SHAKE_MINT-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,0.0004006584161540649,0.16532868309689097
OXYGEN,triple_A+C-B,SHAKE_EVENING_BREATH+SHAKE_MORNING_BREATH-SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.00031233448941592716,0.11421643872521915
OXYGEN,triple_B+C-A,SHAKE_MINT+SHAKE_MORNING_BREATH-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.0008116141100040157,0.3812409536065762
OXYGEN,triple_sum,SHAKE_GARLIC+SHAKE_MINT+SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,0.00022054636905394041,0.048798321904099495
OXYGEN,triple_A+B-C,SHAKE_GARLIC+SHAKE_MINT-SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,0.0013444949684738832,0.7462216578206284
OXYGEN,triple_A+C-B,SHAKE_GARLIC+SHAKE_MORNING_BREATH-SHAKE_MINT,OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,0.0006315020629038911,0.28486374802569125
OXYGEN,triple_B+C-A,SHAKE_MINT+SHAKE_MORNING_BREATH-SHAKE_GARLIC,OXYGEN_SHAKE_GARLIC | OXYGEN_SHAKE_MINT | OXYGEN_SHAKE_MORNING_BREATH,-0.0017554506623238336,0.8378992274178624
PANEL,triple_sum,1X2+1X4+2X2,PANEL_1X2 | PANEL_1X4 | PANEL_2X2,-0.001128478466724976,0.6396545766519085
PANEL,triple_A+B-C,1X2+1X4-2X2,PANEL_1X2 | PANEL_1X4 | PANEL_2X2,-0.0001931545415612827,0.031146277760356444
PANEL,triple_A+C-B,1X2+2X2-1X4,PANEL_1X2 | PANEL_1X4 | PANEL_2X2,0.0002756779542640867,0.08781877716584056
PANEL,triple_B+C-A,1X4+2X2-1X2,PANEL_1X2 | PANEL_1X4 | PANEL_2X2,-0.00121100187942778,0.3722070690550226
PANEL,triple_sum,1X2+1X4+2X4,PANEL_1X2 | PANEL_1X4 | PANEL_2X4,-2.0485937648317738e-05,0.0005272839469368483
PANEL,triple_A+B-C,1X2+1X4-2X4,PANEL_1X2 | PANEL_1X4 | PANEL_2X4,-0.0013011470706379411,0.7600286177291333
PANEL,triple_A+C-B,1X2+2X4-1X4,PANEL_1X2 | PANEL_1X4 | PANEL_2X4,0.001383670483340745,0.5819873436605704
PANEL,triple_B+C-A,1X4+2X4-1X2,PANEL_1X2 | PANEL_1X4 | PANEL_2X4,-0.00010300935035112142,0.007856799822269576
PANEL,triple_sum,1X2+1X4+4X4,PANEL_1X2 | PANEL_1X4 | PANEL_4X4,-0.0007026517070051686,0.3996324896003797
PANEL,triple_A+B-C,1X2+1X4-4X4,PANEL_1X2 | PANEL_1X4 | PANEL_4X4,-0.0006189813012810906,0.2956164059831071
PANEL,triple_A+C-B,1X2+4X4-1X4,PANEL_1X2 | PANEL_1X4 | PANEL_4X4,0.0007015047139838941,0.1962836179418405
PANEL,triple_B+C-A,1X4+4X4-1X2,PANEL_1X2 | PANEL_1X4 | PANEL_4X4,-0.0007851751197079723,0.37565561531799313
PANEL,triple_sum,1X2+2X2+2X4,PANEL_1X2 | PANEL_2X2 | PANEL_2X4,0.00021393031026436705,0.07525730061369598
PANEL,triple_A+B-C,1X2+2X2-2X4,PANEL_1X2 | PANEL_2X2 | PANEL_2X4,-0.001066730822725256,0.789025974339751
PANEL,triple_A+C-B,1X2+2X4-2X2,PANEL_1X2 | PANEL_2X2 | PANEL_2X4,0.00114925423542806,0.4655947643431357
PANEL,triple_B+C-A,2X2+2X4-1X2,PANEL_1X2 | PANEL_2X2 | PANEL_2X4,0.00013140689756156322,0.011548743363863467
PANEL,triple_sum,1X2+2X2+4X4,PANEL_1X2 | PANEL_2X2 | PANEL_4X4,-0.00046823545909248447,0.3818224501752998
PANEL,triple_A+B-C,1X2+2X2-4X4,PANEL_1X2 | PANEL_2X2 | PANEL_4X4,-0.00038456505336840547,0.15027111776567417
PANEL,triple_A+C-B,1X2+4X4-2X2,PANEL_1X2 | PANEL_2X2 | PANEL_4X4,0.0004670884660712094,0.08631307724337514
PANEL,triple_B+C-A,2X2+4X4-1X2,PANEL_1X2 | PANEL_2X2 | PANEL_4X4,-0.0005507588717952875,0.23113796512616017
PANEL,triple_sum,1X2+2X4+4X4,PANEL_1X2 | PANEL_2X4 | PANEL_4X4,0.0006397570699841742,0.27998663446716787
PANEL,triple_A+B-C,1X2+2X4-4X4,PANEL_1X2 | PANEL_2X4 | PANEL_4X4,0.0007234274757082527,0.3947211704214519
PANEL,triple_A+C-B,1X2+4X4-2X4,PANEL_1X2 | PANEL_2X4 | PANEL_4X4,-0.000640904063005449,0.2785190216246908
PANEL,triple_B+C-A,2X4+4X4-1X2,PANEL_1X2 | PANEL_2X4 | PANEL_4X4,0.0005572336572813705,0.38554683659712824
PANEL,triple_sum,1X4+2X2+2X4,PANEL_1X4 | PANEL_2X2 | PANEL_2X4,-0.0005294096065815662,0.17096461290605616
PANEL,triple_A+B-C,1X4+2X2-2X4,PANEL_1X4 | PANEL_2X2 | PANEL_2X4,-0.0018100707395711899,0.7425095264080901
PANEL,triple_A+C-B,1X4+2X4-2X2,PANEL_1X4 | PANEL_2X2 | PANEL_2X4,0.0004059143185821271,0.20768911020755887
PANEL,triple_B+C-A,2X2+2X4-1X4,PANEL_1X4 | PANEL_2X2 | PANEL_2X4,0.0008747468144074964,0.5501362178921153
PANEL,triple_sum,1X4+2X2+4X4,PANEL_1X4 | PANEL_2X2 | PANEL_4X4,-0.001211575375938417,0.6852979501286556
PANEL,triple_A+B-C,1X4+2X2-4X4,PANEL_1X4 | PANEL_2X2 | PANEL_4X4,-0.0011279049702143382,0.37220123905207275
PANEL,triple_A+C-B,1X4+4X4-2X2,PANEL_1X4 | PANEL_2X2 | PANEL_4X4,-0.00027625145077472384,0.07475971476518942
PANEL,triple_B+C-A,2X2+4X4-1X4,PANEL_1X4 | PANEL_2X2 | PANEL_4X4,0.00019258104505064558,0.05523229509560375
PANEL,triple_sum,1X4+2X4+4X4,PANEL_1X4 | PANEL_2X4 | PANEL_4X4,-0.00010358284686175863,0.020526175056751257
PANEL,triple_A+B-C,1X4+2X4-4X4,PANEL_1X4 | PANEL_2X4 | PANEL_4X4,-1.9912441137680535e-05,0.0003165032891681761
PANEL,triple_A+C-B,1X4+4X4-2X4,PANEL_1X4 | PANEL_2X4 | PANEL_4X4,-0.001384243979851382,0.7742506175363391
PANEL,triple_B+C-A,2X4+4X4-1X4,PANEL_1X4 | PANEL_2X4 | PANEL_4X4,0.001300573574127304,0.6331849840064999
PANEL,triple_sum,2X2+2X4+4X4,PANEL_2X2 | PANEL_2X4 | PANEL_4X4,0.000130833401050926,0.05242713314419756
PANEL,triple_A+B-C,2X2+2X4-4X4,PANEL_2X2 | PANEL_2X4 | PANEL_4X4,0.00021450380677500417,0.032728424509248656
PANEL,triple_A+C-B,2X2+4X4-2X4,PANEL_2X2 | PANEL_2X4 | PANEL_4X4,-0.0011498277319386976,0.7864808878100061
PANEL,triple_B+C-A,2X4+4X4-2X2,PANEL_2X2 | PANEL_2X4 | PANEL_4X4,0.001066157326214619,0.5104276587646953
PEBBLES,triple_sum,L+M+S,PEBBLES_L | PEBBLES_M | PEBBLES_S,-0.00011206535521785035,0.009466601243623586
PEBBLES,triple_A+B-C,L+M-S,PEBBLES_L | PEBBLES_M | PEBBLES_S,0.0016074257504749172,0.720755543051852
PEBBLES,triple_A+C-B,L+S-M,PEBBLES_L | PEBBLES_M | PEBBLES_S,-0.0012590032160900036,0.6488233204754408
PEBBLES,triple_B+C-A,M+S-L,PEBBLES_L | PEBBLES_M | PEBBLES_S,-0.00046048788960276427,0.22625966486554094
PEBBLES,triple_sum,L+M+XL,PEBBLES_L | PEBBLES_M | PEBBLES_XL,0.0024479459418299404,0.9514074711299282
PEBBLES,triple_A+B-C,L+M-XL,PEBBLES_L | PEBBLES_M | PEBBLES_XL,-0.0009525855465728726,0.17526321434521663
PEBBLES,triple_A+C-B,L+XL-M,PEBBLES_L | PEBBLES_M | PEBBLES_XL,0.0013010080809577871,0.5209806366889086
PEBBLES,triple_B+C-A,M+XL-L,PEBBLES_L | PEBBLES_M | PEBBLES_XL,0.0020995234074450255,0.658326460892989
PEBBLES,triple_sum,L+M+XS,PEBBLES_L | PEBBLES_M | PEBBLES_XS,-0.000840509381293899,0.3839112096095474
PEBBLES,triple_A+B-C,L+M-XS,PEBBLES_L | PEBBLES_M | PEBBLES_XS,0.002335869776550966,0.7997186741786443
PEBBLES,triple_A+C-B,L+XS-M,PEBBLES_L | PEBBLES_M | PEBBLES_XS,-0.0019874472421660527,0.8289314756535352
PEBBLES,triple_B+C-A,M+XS-L,PEBBLES_L | PEBBLES_M | PEBBLES_XS,-0.0011889319156788134,0.5973150422036331
PEBBLES,triple_sum,L+S+XL,PEBBLES_L | PEBBLES_S | PEBBLES_XL,0.0010147314585474796,0.6488275453015239
PEBBLES,triple_A+B-C,L+S-XL,PEBBLES_L | PEBBLES_S | PEBBLES_XL,-0.002385800029855333,0.6096122498177426
PEBBLES,triple_A+C-B,L+XL-S,PEBBLES_L | PEBBLES_S | PEBBLES_XL,0.002734222564240247,0.8743364059617716
PEBBLES,triple_B+C-A,S+XL-L,PEBBLES_L | PEBBLES_S | PEBBLES_XL,0.0006663089241625656,0.14201951938291243
PEBBLES,triple_sum,L+S+XS,PEBBLES_L | PEBBLES_S | PEBBLES_XS,-0.00227372386457636,0.8644170003904864
PEBBLES,triple_A+B-C,L+S-XS,PEBBLES_L | PEBBLES_S | PEBBLES_XS,0.0009026552932685058,0.38245997999319536
PEBBLES,triple_A+C-B,L+XS-S,PEBBLES_L | PEBBLES_S | PEBBLES_XS,-0.0005542327588835916,0.25290469788535275
PEBBLES,triple_B+C-A,S+XS-L,PEBBLES_L | PEBBLES_S | PEBBLES_XS,-0.0026221463989612734,0.8989047552228376
PEBBLES,triple_sum,L+XL+XS,PEBBLES_L | PEBBLES_XL | PEBBLES_XS,0.00028628743247143044,0.1331491001214028
PEBBLES,triple_A+B-C,L+XL-XS,PEBBLES_L | PEBBLES_XL | PEBBLES_XS,0.0034626665903162964,0.9033218040105677
PEBBLES,triple_A+C-B,L+XS-XL,PEBBLES_L | PEBBLES_XL | PEBBLES_XS,-0.0031142440559313823,0.7378554112414889
PEBBLES,triple_B+C-A,XL+XS-L,PEBBLES_L | PEBBLES_XL | PEBBLES_XS,-6.213510191348339e-05,0.001257387047094853
PEBBLES,triple_sum,M+S+XL,PEBBLES_M | PEBBLES_S | PEBBLES_XL,0.0014139891217910992,0.7482971821463832
PEBBLES,triple_A+B-C,M+S-XL,PEBBLES_M | PEBBLES_S | PEBBLES_XL,-0.0019865423666117136,0.5657684905019869
PEBBLES,triple_A+C-B,M+XL-S,PEBBLES_M | PEBBLES_S | PEBBLES_XL,0.0031334802274838665,0.8812976851023321
PEBBLES,triple_B+C-A,S+XL-M,PEBBLES_M | PEBBLES_S | PEBBLES_XL,0.00026705126091894566,0.03141714370587894
PEBBLES,triple_sum,M+S+XS,PEBBLES_M | PEBBLES_S | PEBBLES_XS,-0.0018744662013327397,0.8481100458964516
PEBBLES,triple_A+B-C,M+S-XS,PEBBLES_M | PEBBLES_S | PEBBLES_XS,0.0013019129565121253,0.629833155389109
PEBBLES,triple_A+C-B,M+XS-S,PEBBLES_M | PEBBLES_S | PEBBLES_XS,-0.00015497509563997235,0.027212085361479125
PEBBLES,triple_B+C-A,S+XS-M,PEBBLES_M | PEBBLES_S | PEBBLES_XS,-0.0030214040622048937,0.9396187140843866
PEBBLES,triple_sum,M+XL+XS,PEBBLES_M | PEBBLES_XL | PEBBLES_XS,0.00068554509571505,0.37475537441849194
PEBBLES,triple_A+B-C,M+XL-XS,PEBBLES_M | PEBBLES_XL | PEBBLES_XS,0.0038619242535599158,0.9144137398667954
PEBBLES,triple_A+C-B,M+XS-XL,PEBBLES_M | PEBBLES_XL | PEBBLES_XS,-0.0027149863926877633,0.7131621270965594
PEBBLES,triple_B+C-A,XL+XS-M,PEBBLES_M | PEBBLES_XL | PEBBLES_XS,-0.0004613927651571031,0.08000935312868063
PEBBLES,triple_sum,S+XL+XS,PEBBLES_S | PEBBLES_XL | PEBBLES_XS,-0.0007476693875674104,0.3653775566772368
PEBBLES,triple_A+B-C,S+XL-XS,PEBBLES_S | PEBBLES_XL | PEBBLES_XS,0.0024287097702774536,0.7607841496620503
PEBBLES,triple_A+C-B,S+XS-XL,PEBBLES_S | PEBBLES_XL | PEBBLES_XS,-0.004148200875970224,0.883212066989246
PEBBLES,triple_B+C-A,XL+XS-S,PEBBLES_S | PEBBLES_XL | PEBBLES_XS,0.0009718217181253573,0.3174706499654751
ROBOT,triple_sum,DISHES+IRONING+LAUNDRY,ROBOT_DISHES | ROBOT_IRONING | ROBOT_LAUNDRY,-0.0007798155249397951,0.49107028852697765
ROBOT,triple_A+B-C,DISHES+IRONING-LAUNDRY,ROBOT_DISHES | ROBOT_IRONING | ROBOT_LAUNDRY,0.00034572639127080707,0.17189310429066532
ROBOT,triple_A+C-B,DISHES+LAUNDRY-IRONING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_LAUNDRY,0.0007785284195694762,0.7044726783230061
ROBOT,triple_B+C-A,IRONING+LAUNDRY-DISHES,ROBOT_DISHES | ROBOT_IRONING | ROBOT_LAUNDRY,-0.0019040703357800781,0.8970464554934875
ROBOT,triple_sum,DISHES+IRONING+MOPPING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_MOPPING,0.0004236243332484715,0.3878965533425858
ROBOT,triple_A+B-C,DISHES+IRONING-MOPPING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_MOPPING,-0.0008577134669174593,0.3616726089748013
ROBOT,triple_A+C-B,DISHES+MOPPING-IRONING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_MOPPING,0.0019819682777577423,0.8693928988061818
ROBOT,triple_B+C-A,IRONING+MOPPING-DISHES,ROBOT_DISHES | ROBOT_IRONING | ROBOT_MOPPING,-0.0007006304775918115,0.518544593112008
ROBOT,triple_sum,DISHES+IRONING+VACUUMING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_VACUUMING,-0.0007573214163225794,0.4930222780514692
ROBOT,triple_A+B-C,DISHES+IRONING-VACUUMING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_VACUUMING,0.00032323228265359125,0.19786802826723207
ROBOT,triple_A+C-B,DISHES+VACUUMING-IRONING,ROBOT_DISHES | ROBOT_IRONING | ROBOT_VACUUMING,0.0008010225281866917,0.696429025238711
ROBOT,triple_B+C-A,IRONING+VACUUMING-DISHES,ROBOT_DISHES | ROBOT_IRONING | ROBOT_VACUUMING,-0.0018815762271628628,0.9470532182229568
ROBOT,triple_sum,DISHES+LAUNDRY+MOPPING,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_MOPPING,0.000640025347397806,0.6352453561204261
ROBOT,triple_A+B-C,DISHES+LAUNDRY-MOPPING,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_MOPPING,-0.000641312452768125,0.2860097271301385
ROBOT,triple_A+C-B,DISHES+MOPPING-LAUNDRY,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_MOPPING,0.0017655672636084081,0.8296623810563414
ROBOT,triple_B+C-A,LAUNDRY+MOPPING-DISHES,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_MOPPING,-0.00048422946344247713,0.24327503073517476
ROBOT,triple_sum,DISHES+LAUNDRY+VACUUMING,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.0005409204021732449,0.37333252373118264
ROBOT,triple_A+B-C,DISHES+LAUNDRY-VACUUMING,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_VACUUMING,0.0005396332968029257,0.5898334528559739
ROBOT,triple_A+C-B,DISHES+VACUUMING-LAUNDRY,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_VACUUMING,0.0005846215140373574,0.4733880472403245
ROBOT,triple_B+C-A,LAUNDRY+VACUUMING-DISHES,ROBOT_DISHES | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.0016651752130135277,0.8682185012313812
ROBOT,triple_sum,DISHES+MOPPING+VACUUMING,ROBOT_DISHES | ROBOT_MOPPING | ROBOT_VACUUMING,0.0006625194560150217,0.6514368882577233
ROBOT,triple_A+B-C,DISHES+MOPPING-VACUUMING,ROBOT_DISHES | ROBOT_MOPPING | ROBOT_VACUUMING,0.0017430731549911921,0.8715957399572404
ROBOT,triple_A+C-B,DISHES+VACUUMING-MOPPING,ROBOT_DISHES | ROBOT_MOPPING | ROBOT_VACUUMING,-0.0006188183441509092,0.2745120320425682
ROBOT,triple_B+C-A,MOPPING+VACUUMING-DISHES,ROBOT_DISHES | ROBOT_MOPPING | ROBOT_VACUUMING,-0.0004617353548252614,0.27887342000259197
ROBOT,triple_sum,IRONING+LAUNDRY+MOPPING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_MOPPING,-0.000701274030276971,0.5931418347583322
ROBOT,triple_A+B-C,IRONING+LAUNDRY-MOPPING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_MOPPING,-0.0019826118304429015,0.7567946789597636
ROBOT,triple_A+C-B,IRONING+MOPPING-LAUNDRY,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_MOPPING,0.00042426788593363096,0.23675519834164072
ROBOT,triple_B+C-A,LAUNDRY+MOPPING-IRONING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_MOPPING,0.0008570699142322999,0.47743421722395346
ROBOT,triple_sum,IRONING+LAUNDRY+VACUUMING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.0018822197798480222,0.8511489462882825
ROBOT,triple_A+B-C,IRONING+LAUNDRY-VACUUMING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.000801666080871851,0.6089619915890626
ROBOT,triple_A+C-B,IRONING+VACUUMING-LAUNDRY,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.0007566778636374197,0.6227820801870069
ROBOT,triple_B+C-A,LAUNDRY+VACUUMING-IRONING,ROBOT_IRONING | ROBOT_LAUNDRY | ROBOT_VACUUMING,-0.00032387583533875086,0.18270941440288047
ROBOT,triple_sum,IRONING+MOPPING+VACUUMING,ROBOT_IRONING | ROBOT_MOPPING | ROBOT_VACUUMING,-0.0006787799216597554,0.6816415593339469
ROBOT,triple_A+B-C,IRONING+MOPPING-VACUUMING,ROBOT_IRONING | ROBOT_MOPPING | ROBOT_VACUUMING,0.0004017737773164153,0.2405279538005388
ROBOT,triple_A+C-B,IRONING+VACUUMING-MOPPING,ROBOT_IRONING | ROBOT_MOPPING | ROBOT_VACUUMING,-0.0019601177218256864,0.7732407221221101
ROBOT,triple_B+C-A,MOPPING+VACUUMING-IRONING,ROBOT_IRONING | ROBOT_MOPPING | ROBOT_VACUUMING,0.0008795640228495156,0.5085082639192906
ROBOT,triple_sum,LAUNDRY+MOPPING+VACUUMING,ROBOT_LAUNDRY | ROBOT_MOPPING | ROBOT_VACUUMING,-0.000462378907510421,0.3545527345295995
ROBOT,triple_A+B-C,LAUNDRY+MOPPING-VACUUMING,ROBOT_LAUNDRY | ROBOT_MOPPING | ROBOT_VACUUMING,0.0006181747914657496,0.405053059854168
ROBOT,triple_A+C-B,LAUNDRY+VACUUMING-MOPPING,ROBOT_LAUNDRY | ROBOT_MOPPING | ROBOT_VACUUMING,-0.001743716707676352,0.7384341534619139
ROBOT,triple_B+C-A,MOPPING+VACUUMING-LAUNDRY,ROBOT_LAUNDRY | ROBOT_MOPPING | ROBOT_VACUUMING,0.0006631630087001809,0.4331109731166985
SLEEP,triple_sum,POD_COTTON+POD_LAMB_WOOL+POD_NYLON,SLEEP_POD_COTTON | SLEEP_POD_LAMB_WOOL | SLEEP_POD_NYLON,0.0012309046672554494,0.6207026144248007
SLEEP,triple_A+B-C,POD_COTTON+POD_LAMB_WOOL-POD_NYLON,SLEEP_POD_COTTON | SLEEP_POD_LAMB_WOOL | SLEEP_POD_NYLON,0.0005544086738237874,0.33017214234599157
